,scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
175,2020-10-03,22:24,171.0,Faeroe Islands,48911.0,473,1.0,,,432.0,,41.0,,9671.0,,133306.0,2725481.0,4.0
176,2020-10-03,22:24,182.0,Gibraltar,33688.0,428,12.0,,,358.0,7.0,70.0,,12705.0,,48790.0,1448290.0,4.0
177,2020-10-03,22:24,195.0,Curaçao,164265.0,411,,1.0,,197.0,,213.0,2.0,2502.0,6.0,7730.0,47058.0,1.0
178,2020-10-03,22:24,184.0,Saint Martin,38832.0,403,,8.0,,309.0,,86.0,11.0,10378.0,206.0,5170.0,133138.0,1.0
179,2020-10-03,22:24,178.0,Eritrea,3558821.0,398,17.0,,,358.0,5.0,40.0,,112.0,,,,5.0
180,2020-10-03,22:24,175.0,Mauritius,1272312.0,385,,10.0,,344.0,,31.0,,303.0,8.0,246326.0,193605.0,5.0
181,2020-10-03,22:24,176.0,Isle of Man,85148.0,341,,24.0,,315.0,,2.0,,4005.0,282.0,13257.0,155694.0,4.0
182,2020-10-03,22:24,180.0,Mongolia,3291573.0,313,,,,307.0,,6.0,1.0,95.0,,72418.0,22001.0,3.0
183,2020-10-03,22:24,187.0,Bhutan,773765.0,283,1.0,,,229.0,4.0,54.0,,366.0,,139629.0,180454.0,3.0
184,2020-10-03,22:24,181.0,Cambodia,16777419.0,278,,,,275.0,,3.0,,17.0,,141676.0,8444.0,3.0
185,2020-10-03,22:24,188.0,Monaco,39313.0,221,,2.0,,188.0,,31.0,1.0,5622.0,51.0,51953.0,1321522.0,4.0
186,2020-10-03,22:24,183.0,Cayman Islands,65918.0,213,,1.0,,209.0,,3.0,,3231.0,15.0,39814.0,603993.0,1.0
187,2020-10-03,22:24,186.0,Barbados,287466.0,193,,7.0,,179.0,,7.0,,671.0,24.0,23750.0,82618.0,1.0
188,2020-10-03,22:24,185.0,Bermuda,62218.0,181,,9.0,,169.0,,3.0,,2909.0,145.0,65904.0,1059243.0,1.0
189,2020-10-03,22:24,189.0,Brunei,438545.0,146,,3.0,,142.0,,1.0,,333.0,7.0,58914.0,134340.0,3.0
190,2020-10-03,22:24,190.0,Seychelles,98503.0,145,,,,143.0,,2.0,,1472.0,,5200.0,52790.0,5.0
191,2020-10-03,22:24,208.0,Caribbean Netherlands,26285.0,124,3.0,1.0,,46.0,14.0,77.0,,4718.0,38.0,2575.0,97965.0,1.0
192,2020-10-03,22:24,191.0,Liechtenstein,38156.0,123,3.0,1.0,,116.0,,6.0,,3224.0,26.0,900.0,23587.0,4.0
193,2020-10-03,22:24,192.0,Antigua and Barbuda,98136.0,106,,3.0,,94.0,,9.0,,1080.0,31.0,2813.0,28664.0,1.0
194,2020-10-03,22:24,202.0,British Virgin Islands,30282.0,71,,1.0,,66.0,,4.0,2.0,2345.0,33.0,4841.0,159864.0,1.0
195,2020-10-03,22:24,193.0,St. Vincent Grenadines,111031.0,64,,,,64.0,,0.0,,576.0,,5225.0,47059.0,1.0
196,2020-10-03,22:24,205.0,St. Barth,9885.0,54,,,,37.0,,17.0,,5463.0,,2668.0,269904.0,1.0
197,2020-10-03,22:24,194.0,Macao,651572.0,46,,,,46.0,,0.0,,71.0,,4238.0,6504.0,3.0
198,2020-10-03,22:24,196.0,Fiji,898105.0,32,,2.0,,28.0,,2.0,1.0,36.0,2.0,10385.0,11563.0,6.0
199,2020-10-03,22:24,203.0,Dominica,72032.0,31,,,,24.0,,7.0,,430.0,,2612.0,36262.0,1.0
200,2020-10-03,22:24,198.0,Timor-Leste,1324729.0,28,,,,28.0,,0.0,,21.0,,8073.0,6094.0,3.0
201,2020-10-03,22:24,200.0,New Caledonia,286197.0,27,,,,27.0,,0.0,,94.0,,14585.0,50961.0,6.0
202,2020-10-03,22:24,197.0,Saint Lucia,183842.0,27,,,,27.0,,0.0,,147.0,,8120.0,44168.0,1.0
203,2020-10-03,22:24,199.0,Grenada,112657.0,24,,,,24.0,,0.0,,213.0,,6252.0,55496.0,1.0
204,2020-10-03,22:24,201.0,Laos,7302199.0,23,,,,22.0,,1.0,,3.0,,54069.0,7404.0,3.0
205,2020-10-03,22:24,204.0,Saint Kitts and Nevis,53295.0,19,,,,17.0,,2.0,,357.0,,2431.0,45614.0,1.0
206,2020-10-03,22:24,213.0,Saint Pierre Miquelon,5787.0,16,,,,6.0,,10.0,,2765.0,,1967.0,339900.0,1.0
207,2020-10-03,22:24,206.0,Greenland,56795.0,14,,,,14.0,,0.0,,247.0,,7949.0,139960.0,1.0
208,2020-10-03,22:24,207.0,Montserrat,4993.0,13,,1.0,,12.0,,0.0,,2604.0,200.0,449.0,89926.0,1.0
209,2020-10-03,22:24,209.0,Falkland Islands,3505.0,13,,,,13.0,,0.0,,3709.0,,2261.0,645078.0,2.0
210,2020-10-03,22:24,210.0,Vatican City,802.0,12,,,,12.0,,0.0,,14963.0,,,,4.0
211,2020-10-03,22:24,211.0,Western Sahara,600976.0,10,,1.0,,8.0,,1.0,,17.0,2.0,,,5.0
212,2020-10-03,22:24,212.0,MS Zaandam,,9,,2.0,,,,7.0,,,,,,
213,2020-10-03,22:24,214.0,Anguilla,15037.0,3,,,,3.0,,0.0,,200.0,,1020.0,67833.0,1.0
214,2020-10-03,22:24,,Solomon Islands,691056.0,1,1.0,,,,,1.0,,1.0,,,,6.0
215,2020-10-03,22:24,215.0,China,1439323776.0,85434,10.0,4634.0,,80611.0,10.0,189.0,2.0,59.0,3.0,160000000.0,111163.0,3.0
