,scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
20,2020-10-10,23:00,23.0,Indonesia,274313821.0,328952,4294.0,11765.0,88.0,251481.0,3814.0,65706.0,,1199.0,43.0,3726476.0,13585.0,3.0
21,2020-10-10,23:00,20.0,Germany,83857984.0,323365,2887.0,9691.0,4.0,273500.0,1700.0,40174.0,532.0,3856.0,116.0,18129900.0,216198.0,4.0
22,2020-10-10,23:00,16.0,Pakistan,222047102.0,318266,671.0,6558.0,6.0,303062.0,354.0,8646.0,475.0,1433.0,30.0,3828952.0,17244.0,3.0
23,2020-10-10,23:00,30.0,Israel,9197590.0,289799,1941.0,1914.0,28.0,225718.0,470.0,62167.0,845.0,31508.0,208.0,3955593.0,430068.0,3.0
24,2020-10-10,23:00,28.0,Ukraine,43660156.0,256266,5728.0,4887.0,108.0,112570.0,1920.0,138809.0,177.0,5870.0,112.0,2522360.0,57773.0,4.0
25,2020-10-10,23:00,24.0,Canada,37832824.0,180142,2025.0,9608.0,23.0,151345.0,1821.0,19189.0,154.0,4762.0,254.0,8047974.0,212725.0,1.0
26,2020-10-10,23:00,42.0,Netherlands,17145366.0,168280,6499.0,6567.0,23.0,,,,250.0,9815.0,383.0,2656731.0,154953.0,4.0
27,2020-10-10,23:00,38.0,Romania,19201705.0,152403,3517.0,5358.0,59.0,116628.0,1836.0,30417.0,629.0,7937.0,279.0,2656828.0,138364.0,4.0
28,2020-10-10,23:00,49.0,Morocco,37029840.0,149841,3443.0,2572.0,42.0,124854.0,1832.0,22415.0,445.0,4046.0,69.0,2853784.0,77067.0,5.0
29,2020-10-10,23:00,36.0,Belgium,11603539.0,148981,5385.0,10151.0,25.0,20072.0,91.0,118758.0,212.0,12839.0,875.0,3593469.0,309687.0,4.0
30,2020-10-10,23:00,27.0,Ecuador,17715698.0,146828,980.0,12188.0,13.0,120511.0,,14129.0,361.0,8288.0,688.0,465886.0,26298.0,2.0
31,2020-10-10,23:00,26.0,Bolivia,11716307.0,138226,257.0,8262.0,34.0,100347.0,535.0,29617.0,71.0,11798.0,705.0,313195.0,26732.0,2.0
32,2020-10-10,23:00,25.0,Qatar,2807805.0,127778,178.0,219.0,,124767.0,208.0,2792.0,54.0,45508.0,78.0,825511.0,294006.0,3.0
33,2020-10-10,23:00,43.0,Poland,37835081.0,121638,5300.0,2972.0,53.0,78982.0,1107.0,39684.0,346.0,3215.0,79.0,3608622.0,95378.0,4.0
34,2020-10-10,23:00,34.0,Panama,4333167.0,118841,,2474.0,,94962.0,,21405.0,114.0,27426.0,571.0,533146.0,123038.0,1.0
35,2020-10-10,23:00,32.0,Dominican Republic,10877656.0,118014,557.0,2167.0,2.0,93627.0,566.0,22220.0,176.0,10849.0,199.0,515598.0,47400.0,1.0
36,2020-10-10,23:00,70.0,Czechia,10714483.0,111978,2604.0,934.0,29.0,53202.0,29.0,57842.0,412.0,10451.0,87.0,1574957.0,146993.0,4.0
37,2020-10-10,23:00,37.0,Kuwait,4287708.0,110568,492.0,655.0,6.0,102722.0,698.0,7191.0,139.0,25787.0,153.0,779538.0,181808.0,3.0
38,2020-10-10,23:00,29.0,Kazakhstan,18837931.0,108663,102.0,1746.0,,103910.0,152.0,3007.0,221.0,5768.0,93.0,3045439.0,161665.0,3.0
39,2020-10-10,23:00,64.0,Nepal,29278242.0,105684,5008.0,614.0,14.0,74252.0,1229.0,30818.0,,3610.0,21.0,1164557.0,39776.0,3.0
40,2020-10-10,23:00,41.0,UAE,9922970.0,105133,1129.0,443.0,1.0,95973.0,1070.0,8717.0,,10595.0,45.0,10807148.0,1089104.0,3.0
41,2020-10-10,23:00,31.0,Egypt,102854542.0,104262,,6029.0,,97592.0,,641.0,41.0,1014.0,59.0,135000.0,1313.0,5.0
42,2020-10-10,23:00,35.0,Oman,5141229.0,104129,,1009.0,,91731.0,,11389.0,214.0,20254.0,196.0,376700.0,73270.0,3.0
43,2020-10-10,23:00,33.0,Sweden,10116588.0,98451,,5894.0,,,,,26.0,9732.0,583.0,1789328.0,176871.0,4.0
